,antecedants,consequents,support,confidence,lift
96,"GI_13376659-S,GI_13376746-S",GI_11641260-S,0.069148936,0.923076923,9.641025641
97,"GI_12025664-S,GI_13376847-S",GI_11321582-S,0.069148936,0.923076923,9.641025641
98,"GI_13376847-S,GI_11321582-S",GI_12025664-S,0.069148936,0.923076923,9.641025641
99,"GI_14600335-S,GI_14249445-S,GI_10864030-S",GI_14249467-I,0.063829787,1,10.44444444
100,"GI_14600335-S,GI_14249445-S,GI_14249467-I",GI_10864030-S,0.063829787,1,10.44444444
101,"GI_14600335-S,GI_10864030-S,GI_14249467-I",GI_14249445-S,0.069148936,0.923076923,9.641025641
102,"GI_14249445-S,GI_10864030-S,GI_14249467-I",GI_14600335-S,0.063829787,1,10.44444444
103,"GI_14600335-S,GI_14249445-S","GI_10864030-S,GI_14249467-I",0.063829787,1,12.53333333
104,"GI_14600335-S,GI_14249467-I","GI_14249445-S,GI_10864030-S",0.069148936,0.923076923,14.46153846
105,"GI_14249445-S,GI_10864030-S","GI_14600335-S,GI_14249467-I",0.063829787,1,14.46153846
106,"GI_14249445-S,GI_14249467-I","GI_14600335-S,GI_10864030-S",0.063829787,1,13.42857143
107,"GI_13994299-S,GI_13899341-S",GI_11968040-S,0.063829787,1,10.44444444
108,"GI_13994299-S,GI_11968040-S",GI_13899341-S,0.063829787,1,10.44444444
109,"GI_13899341-S,GI_11968040-S",GI_13994299-S,0.063829787,1,10.44444444
110,"GI_13787194-S,GI_14042952-S",GI_12232456-S,0.069148936,1,10.44444444
111,"GI_14249445-S,GI_14916472-S",GI_12545396-I,0.063829787,1,10.44444444
112,"GI_14916472-S,GI_12545396-I",GI_14249445-S,0.069148936,0.923076923,9.641025641
113,"GI_15812185-I,GI_12025664-S,GI_16554567-A",GI_13376847-S,0.069148936,0.923076923,9.641025641
114,"GI_15812185-I,GI_12025664-S,GI_13376847-S",GI_16554567-A,0.063829787,1,10.44444444
115,"GI_15812185-I,GI_16554567-A,GI_13376847-S",GI_12025664-S,0.063829787,1,10.44444444
116,"GI_12025664-S,GI_16554567-A,GI_13376847-S",GI_15812185-I,0.069148936,0.923076923,9.641025641
117,"GI_15812185-I,GI_16554567-A","GI_12025664-S,GI_13376847-S",0.069148936,0.923076923,13.34911243
118,"GI_15812185-I,GI_13376847-S","GI_12025664-S,GI_16554567-A",0.063829787,1,13.42857143
119,"GI_12025664-S,GI_13376847-S","GI_15812185-I,GI_16554567-A",0.069148936,0.923076923,13.34911243
120,"GI_16554567-A,GI_13376847-S","GI_15812185-I,GI_12025664-S",0.069148936,0.923076923,12.3956044
121,"GI_14249309-S,GI_11497005-A",GI_12232456-S,0.063829787,1,10.44444444
122,"GI_12232456-S,GI_11497005-A",GI_14249309-S,0.069148936,0.923076923,9.641025641
123,"GI_10864030-S,GI_14249467-I",GI_13376746-S,0.079787234,0.933333333,9.748148148
124,"GI_13376746-S,GI_14249467-I",GI_10864030-S,0.079787234,0.933333333,9.748148148
125,"GI_10864030-S,GI_13376746-S",GI_14249467-I,0.079787234,0.933333333,9.748148148
126,"GI_13787194-S,GI_10800147-S",GI_13376182-S,0.069148936,0.923076923,9.641025641
127,"GI_13376182-S,GI_10800147-S",GI_13787194-S,0.069148936,0.923076923,9.641025641
128,"GI_14249251-S,GI_13376551-S,GI_11968040-S",GI_10864030-S,0.069148936,0.923076923,9.641025641
129,"GI_14249251-S,GI_13376551-S,GI_10864030-S",GI_11968040-S,0.063829787,1,10.44444444
130,"GI_14249251-S,GI_11968040-S,GI_10864030-S",GI_13376551-S,0.063829787,1,10.44444444
131,"GI_13376551-S,GI_11968040-S,GI_10864030-S",GI_14249251-S,0.063829787,1,10.44444444
132,"GI_14249251-S,GI_11968040-S","GI_13376551-S,GI_10864030-S",0.069148936,0.923076923,14.46153846
133,"GI_14249251-S,GI_10864030-S","GI_13376551-S,GI_11968040-S",0.069148936,0.923076923,12.3956044
134,"GI_13376551-S,GI_10864030-S","GI_14249251-S,GI_11968040-S",0.063829787,1,14.46153846
135,"GI_11968040-S,GI_10864030-S","GI_14249251-S,GI_13376551-S",0.069148936,0.923076923,12.3956044
136,"GI_12545396-I,GI_14249467-I",GI_13376746-S,0.063829787,1,10.44444444
137,"GI_12545396-I,GI_13376746-S",GI_14249467-I,0.063829787,1,10.44444444
138,"GI_11641260-S,GI_13376659-S,GI_13376746-S",GI_10864030-S,0.063829787,1,10.44444444
139,"GI_11641260-S,GI_10864030-S,GI_13376746-S",GI_13376659-S,0.063829787,1,10.44444444
140,"GI_13376659-S,GI_10864030-S,GI_13376746-S",GI_11641260-S,0.069148936,0.923076923,9.641025641
141,"GI_11641260-S,GI_13376746-S","GI_13376659-S,GI_10864030-S",0.063829787,1,12.53333333
142,"GI_13376659-S,GI_13376746-S","GI_11641260-S,GI_10864030-S",0.069148936,0.923076923,11.56923077
143,"GI_14600335-S,GI_14249445-S,GI_14249467-I",GI_13376746-S,0.063829787,1,10.44444444
144,"GI_13376746-S,GI_14600335-S,GI_14249467-I",GI_14249445-S,0.069148936,0.923076923,9.641025641
145,"GI_13376746-S,GI_14249445-S,GI_14249467-I",GI_14600335-S,0.063829787,1,10.44444444
146,"GI_14600335-S,GI_14249445-S,GI_13376746-S",GI_14249467-I,0.063829787,1,10.44444444
147,"GI_14600335-S,GI_14249467-I","GI_14249445-S,GI_13376746-S",0.069148936,0.923076923,14.46153846
148,"GI_14249445-S,GI_14249467-I","GI_14600335-S,GI_13376746-S",0.063829787,1,14.46153846
149,"GI_14600335-S,GI_14249445-S","GI_13376746-S,GI_14249467-I",0.063829787,1,12.53333333
150,"GI_14600335-S,GI_13376746-S","GI_14249445-S,GI_14249467-I",0.069148936,0.923076923,14.46153846
151,"GI_14249445-S,GI_13376746-S","GI_14600335-S,GI_14249467-I",0.063829787,1,14.46153846
152,"GI_13376746-S,GI_10800147-S,GI_14249467-I",GI_10864030-S,0.063829787,1,10.44444444
153,"GI_10800147-S,GI_10864030-S,GI_14249467-I",GI_13376746-S,0.063829787,1,10.44444444
154,"GI_10800147-S,GI_10864030-S,GI_13376746-S",GI_14249467-I,0.063829787,1,10.44444444
155,"GI_10800147-S,GI_14249467-I","GI_10864030-S,GI_13376746-S",0.063829787,1,12.53333333
156,"GI_10800147-S,GI_13376746-S","GI_10864030-S,GI_14249467-I",0.063829787,1,12.53333333
157,"GI_10864030-S,GI_10800147-S","GI_13376746-S,GI_14249467-I",0.063829787,1,12.53333333
158,"GI_13376528-S,GI_10864030-S",GI_14249467-I,0.069148936,0.923076923,9.641025641
159,"GI_13376528-S,GI_14249467-I",GI_10864030-S,0.069148936,0.923076923,9.641025641
160,"GI_14249251-S,GI_14916472-S",GI_14249467-I,0.063829787,1,10.44444444
161,"GI_14249251-S,GI_14249467-I",GI_14916472-S,0.069148936,0.923076923,9.641025641
162,"GI_12025664-S,GI_14589898-S",GI_11321582-S,0.063829787,1,10.44444444
163,"GI_14589898-S,GI_11321582-S",GI_12025664-S,0.069148936,0.923076923,9.641025641
164,"GI_13376321-S,GI_14670372-A",GI_13112047-A,0.069148936,0.923076923,9.641025641
165,"GI_14149626-S,GI_10800413-S,GI_15812199-A",GI_11321582-S,0.063829787,1,10.44444444
166,"GI_14149626-S,GI_10800413-S,GI_11321582-S",GI_15812199-A,0.063829787,1,10.44444444
167,"GI_14149626-S,GI_15812199-A,GI_11321582-S",GI_10800413-S,0.063829787,1,10.44444444
168,"GI_10800413-S,GI_15812199-A,GI_11321582-S",GI_14149626-S,0.069148936,0.923076923,9.641025641
169,"GI_14149626-S,GI_10800413-S","GI_15812199-A,GI_11321582-S",0.069148936,0.923076923,13.34911243
170,"GI_14149626-S,GI_15812199-A","GI_10800413-S,GI_11321582-S",0.063829787,1,13.42857143
171,"GI_14149626-S,GI_11321582-S","GI_10800413-S,GI_15812199-A",0.069148936,0.923076923,13.34911243
172,"GI_10800413-S,GI_15812199-A","GI_14149626-S,GI_11321582-S",0.069148936,0.923076923,13.34911243
173,"GI_15812199-A,GI_11321582-S","GI_14149626-S,GI_10800413-S",0.069148936,0.923076923,13.34911243
174,"GI_14249309-S,GI_13376528-S",GI_13787194-S,0.063829787,1,10.44444444
175,"GI_13787194-S,GI_13376528-S",GI_14249309-S,0.069148936,0.923076923,9.641025641
176,"GI_14249445-S,GI_14165460-I",GI_12545396-I,0.069148936,0.923076923,9.641025641
177,"GI_12545396-I,GI_14165460-I",GI_14249445-S,0.069148936,0.923076923,9.641025641
178,"GI_13376659-S,GI_14141191-S",GI_14249467-I,0.063829787,1,10.44444444
179,"GI_12232430-S,GI_14249499-S,GI_13787194-S",GI_12232456-S,0.069148936,0.923076923,9.641025641
180,"GI_12232430-S,GI_14249499-S,GI_12232456-S",GI_13787194-S,0.063829787,1,10.44444444
181,"GI_12232430-S,GI_13787194-S,GI_12232456-S",GI_14249499-S,0.069148936,0.923076923,9.641025641
182,"GI_14249499-S,GI_13787194-S,GI_12232456-S",GI_12232430-S,0.063829787,1,10.44444444
183,"GI_14249499-S,GI_13787194-S","GI_12232430-S,GI_12232456-S",0.069148936,0.923076923,10.84615385
184,"GI_14249499-S,GI_12232456-S","GI_12232430-S,GI_13787194-S",0.063829787,1,13.42857143
185,"GI_14600335-S,GI_14916472-S",GI_14249467-I,0.069148936,0.923076923,9.641025641
186,"GI_14600335-S,GI_14249467-I",GI_14916472-S,0.069148936,0.923076923,9.641025641
187,"GI_11641260-S,GI_13376659-S,GI_14249467-I",GI_10864030-S,0.069148936,0.923076923,9.641025641
188,"GI_11641260-S,GI_10864030-S,GI_14249467-I",GI_13376659-S,0.063829787,1,10.44444444
189,"GI_13376659-S,GI_10864030-S,GI_14249467-I",GI_11641260-S,0.069148936,0.923076923,9.641025641
190,"GI_11641260-S,GI_14249467-I","GI_13376659-S,GI_10864030-S",0.069148936,0.923076923,11.56923077
191,"GI_13376321-S,GI_10864008-I",GI_12965196-S,0.063829787,1,10.44444444
192,"GI_13376321-S,GI_12965196-S",GI_10864008-I,0.069148936,0.923076923,9.641025641
193,"GI_12025664-S,GI_16554567-A,GI_15812199-A",GI_14589955-S,0.063829787,1,10.44444444
194,"GI_12025664-S,GI_16554567-A,GI_14589955-S",GI_15812199-A,0.069148936,0.923076923,9.641025641
195,"GI_12025664-S,GI_14589955-S,GI_15812199-A",GI_16554567-A,0.069148936,0.923076923,9.641025641
