,antecedants,consequents,support,confidence,lift
80,frozenset(['GI_16507966-S']),frozenset(['GI_11641403-S']),0.102272727273,0.722222222222,7.06172839506
81,frozenset(['GI_11641403-S']),frozenset(['GI_16507966-S']),0.102272727273,0.722222222222,7.06172839506
82,frozenset(['GI_16753216-A']),frozenset(['GI_11321582-S']),0.102272727273,0.722222222222,7.06172839506
83,frozenset(['GI_11321582-S']),frozenset(['GI_16753216-A']),0.102272727273,0.722222222222,7.06172839506
84,frozenset(['GI_16445417-S']),frozenset(['GI_10864008-I']),0.102272727273,0.722222222222,7.06172839506
85,frozenset(['GI_10864008-I']),frozenset(['GI_16445417-S']),0.102272727273,0.722222222222,7.06172839506
86,frozenset(['GI_11995467-S']),frozenset(['GI_16596687-S']),0.102272727273,0.777777777778,7.6049382716
87,frozenset(['GI_16596687-S']),frozenset(['GI_11995467-S']),0.102272727273,0.777777777778,7.6049382716
88,frozenset(['GI_12597656-S']),frozenset(['GI_11036639-S']),0.102272727273,0.722222222222,7.06172839506
89,frozenset(['GI_11036639-S']),frozenset(['GI_12597656-S']),0.102272727273,0.722222222222,7.06172839506
90,frozenset(['GI_15431299-S']),frozenset(['GI_13128859-S']),0.102272727273,0.722222222222,7.06172839506
91,frozenset(['GI_13128859-S']),frozenset(['GI_15431299-S']),0.102272727273,0.722222222222,7.06172839506
92,frozenset(['GI_12957487-S']),frozenset(['GI_15011917-S']),0.102272727273,0.722222222222,7.06172839506
93,frozenset(['GI_15011917-S']),frozenset(['GI_12957487-S']),0.102272727273,0.722222222222,7.06172839506
94,frozenset(['GI_13540508-S']),frozenset(['GI_14042952-S']),0.102272727273,0.777777777778,7.6049382716
95,frozenset(['GI_14042952-S']),frozenset(['GI_13540508-S']),0.102272727273,0.777777777778,7.6049382716
96,frozenset(['GI_15812220-S']),frozenset(['GI_14916472-S']),0.102272727273,0.722222222222,7.06172839506
97,frozenset(['GI_14916472-S']),frozenset(['GI_15812220-S']),0.102272727273,0.722222222222,7.06172839506
98,frozenset(['GI_10835001-S']),frozenset(['GI_11038661-S']),0.102272727273,0.833333333333,8.14814814815
99,frozenset(['GI_11038661-S']),frozenset(['GI_10835001-S']),0.102272727273,0.833333333333,8.14814814815
100,frozenset(['GI_15812218-S']),frozenset(['GI_15431289-S']),0.102272727273,0.777777777778,7.6049382716
101,frozenset(['GI_15431289-S']),frozenset(['GI_15812218-S']),0.102272727273,0.777777777778,7.6049382716
102,frozenset(['GI_13376672-S']),frozenset(['GI_11968040-S']),0.102272727273,0.722222222222,7.06172839506
103,frozenset(['GI_11968040-S']),frozenset(['GI_13376672-S']),0.102272727273,0.722222222222,7.06172839506
104,frozenset(['GI_13376182-S']),frozenset(['GI_11056009-S']),0.102272727273,0.722222222222,7.06172839506
105,frozenset(['GI_11056009-S']),frozenset(['GI_13376182-S']),0.102272727273,0.722222222222,7.06172839506
106,"frozenset(['GI_15451903-S', 'GI_14211842-S'])",frozenset(['GI_14589955-S']),0.0795454545455,1.0,9.77777777778
107,"frozenset(['GI_15451903-S', 'GI_14589955-S'])",frozenset(['GI_14211842-S']),0.0795454545455,1.0,9.77777777778
108,"frozenset(['GI_14211842-S', 'GI_14589955-S'])",frozenset(['GI_15451903-S']),0.0909090909091,0.875,8.55555555556
109,frozenset(['GI_15451903-S']),"frozenset(['GI_14211842-S', 'GI_14589955-S'])",0.102272727273,0.777777777778,8.55555555556
110,frozenset(['GI_14211842-S']),"frozenset(['GI_15451903-S', 'GI_14589955-S'])",0.102272727273,0.777777777778,9.77777777778
